Entry ID,Deposition Date,Refinement Resolution (Å),Unnamed: 3
7WG3,2021-12-28,2.19,
7WGE,2021-12-28,3.4,
7WHU,2021-12-31,2.89,
7WJ2,2022-01-05,1.28,
7WJ3,2022-01-05,1.5634361884,
7WKI,2022-01-10,2.6,
7WKJ,2022-01-10,1.5,
7WPV,2022-01-24,2.46,
7WSL,2022-01-30,1.534,
7WSO,2022-01-30,3.03,
7WSP,2022-01-30,4.09,
7WT3,2022-02-03,1.88765498464,
7WT4,2022-02-03,1.89459140677,
7WT5,2022-02-03,2.09507668635,
7WZZ,2022-02-20,1.305,
7X00,2022-02-20,1.45,
7X1B,2022-02-23,1.399,
7X1C,2022-02-23,1.409,
7X3N,2022-03-01,2.24,
7X8V,2022-03-15,1.84,
7X9P,2022-03-15,2.7,
7X9Q,2022-03-15,2.4,
7XAD,2022-03-17,3.0,
7XAE,2022-03-17,3.44,
7XF3,2022-03-31,1.91,
7XFW,2022-04-02,2.07,
7XFX,2022-04-02,2.28,
7XFY,2022-04-02,2.67,
7XI1,2022-04-11,2.53,
7XI5,2022-04-12,1.76,
7XJF,2022-04-16,2.6,
7XL0,2022-04-20,1.7,
7XL1,2022-04-20,1.65,
7XP9,2022-05-04,1.93,
7XPC,2022-05-04,3.31,
7XQS,2022-05-08,2.69,
7XQT,2022-05-08,2.8,
7XQU,2022-05-08,2.6,
7XRZ,2022-05-12,2.1,
7XT6,2022-05-16,3.63,
7XU8,2022-05-18,2.15,
7XVI,2022-05-23,3.11,
7XVK,2022-05-24,2.29,
7XYQ,2022-06-02,2.85,
7Y09,2022-06-03,3.71,
7Y0G,2022-06-05,2.08,
7Y0H,2022-06-05,3.56,
7Y0J,2022-06-05,3.62,
7Y3J,2022-06-11,2.6,
7YD4,2022-07-03,1.896,
7YDS,2022-07-04,2.3,
7YG2,2022-07-09,3.32,
7YG3,2022-07-11,1.5,
7YGG,2022-07-11,2.76,
7YHR,2022-07-14,1.45,
7YIZ,2022-07-18,2.42,
7YLF,2022-07-26,1.9,
7YLG,2022-07-26,1.8,
7YPC,2022-08-03,2.66,
7YSG,2022-08-12,3.18,
7YTC,2022-08-14,3.39,
7YTD,2022-08-14,3.71,
7YTE,2022-08-14,3.0,
7YTP,2022-08-15,2.77,
7YTX,2022-08-16,2.9,
7YX9,2022-02-15,1.76,
7YXB,2022-02-15,2.095,
7YXU,2022-02-16,2.31,
7YZW,2022-02-21,1.6,
7Z0Q,2022-02-23,2.1,
7Z1X,2022-02-25,1.86,
7Z2M,2022-02-28,1.899,
7Z3W,2022-03-02,2.0,
7Z4T,2022-03-04,3.3,
7Z50,2022-03-06,2.65,
7ZAK,2022-03-22,1.62,
7ZF6,2022-04-01,2.21,
7ZFF,2022-04-01,2.32,
7ZFR,2022-04-01,2.9,
7ZGJ,2022-04-03,3.58,
7ZGK,2022-04-03,3.59,
7ZGU,2022-04-04,3.4,
7ZJM,2022-04-11,2.59,
7ZL1,2022-04-13,2.5,
7ZOR,2022-04-26,3.933,
7ZOZ,2022-04-26,2.104,
7ZQI,2022-04-29,2.15,
7ZQJ,2022-04-29,2.25,
7ZT2,2022-05-09,2.4,
7ZT3,2022-05-09,2.4,
7ZT4,2022-05-09,2.02,
7ZT5,2022-05-09,2.09,
7ZT7,2022-05-09,1.84,
7ZT8,2022-05-09,2.29,
7ZT9,2022-05-09,2.13,
7ZUC,2022-05-12,1.89,
8A1D,2022-06-01,3.0,
8A1S,2022-06-02,4.0,
8A2I,2022-06-03,2.16,
8A2J,2022-06-03,2.32,
8A2K,2022-06-03,1.89,
8A47,2022-06-10,2.338,
8A48,2022-06-10,3.044,
8A49,2022-06-10,3.45,
8A8M,2022-06-23,4.0,
8ACF,2022-07-05,1.8,
8ACI,2022-07-05,1.85,
8ADY,2022-07-12,5.2,
8ADZ,2022-07-12,6.7,
8AE0,2022-07-12,7.1,
8AE2,2022-07-12,8.5,
8AE3,2022-07-12,6.8,
8AG1,2022-07-19,3.303,
8ALX,2022-08-01,1.1,
8ANE,2022-08-05,3.2,
8AOK,2022-08-08,1.6,
8AOM,2022-08-08,2.202,
8AON,2022-08-08,2.1,
8AVA,2022-08-26,1.354,
8AWH,2022-08-29,1.42,
8AWL,2022-08-30,1.62,
8AXH,2022-08-31,1.85,
8AYH,2022-09-02,3.35,
8AZA,2022-09-05,3.15,
8B0F,2022-09-07,3.0,
8B28,2022-09-13,1.75,
8B2J,2022-09-14,2.174,
8B50,2022-09-21,1.67,
8BBH,2022-10-13,1.619,
8BE1,2022-10-21,1.98,
8BF0,2022-10-23,1.75,
8BH5,2022-10-29,2.38,
8BJZ,2022-11-08,1.89,
8BLQ,2022-11-10,3.97,
8BP6,2022-11-16,2.8,
8BPE,2022-11-16,3.63,
8BPF,2022-11-16,3.5,
8BPG,2022-11-16,3.1,
8BS8,2022-11-24,1.59,
8BSO,2022-11-25,1.92,
8BTB,2022-11-28,14.0,
8C1B,2022-12-20,3.8,
8C1C,2022-12-20,4.1,
8C67,2023-01-11,1.88,
8C7H,2023-01-16,2.7,
8C7J,2023-01-16,2.0,
8C7V,2023-01-17,1.61,
8C8T,2023-01-21,3.2,
8CBX,2023-01-26,2.0,
8CBY,2023-01-26,2.27,
8CBZ,2023-01-26,1.86,
8CC0,2023-01-26,1.85,
8CC1,2023-01-26,2.0,
8CDS,2023-02-01,1.53,
8CDT,2023-02-01,1.41,
8CEM,2023-02-02,3.0,
8CGF,2023-02-04,,
8CH7,2023-02-07,,
8CHA,2023-02-07,1.81,
8CI3,2023-02-08,2.33,
8CIF,2023-02-09,2.2,
8CJV,2023-02-13,2.84,
8CMB,2023-02-19,1.84,
8CMC,2023-02-19,1.42,
8CMD,2023-02-19,2.54,
8CME,2023-02-19,2.26,
8CMF,2023-02-19,2.2,
8CMG,2023-02-19,1.64,
8CMH,2023-02-19,1.64,
8CMI,2023-02-19,2.6,
8CML,2023-02-20,3.6,
8COE,2023-02-28,4.2,
8COH,2023-02-28,1.3,
8CQB,2023-03-04,3.7,
8CWI,2022-05-19,1.873,
8CWJ,2022-05-19,2.449,
8CWK,2022-05-19,2.368,
8CWU,2022-05-19,1.71,
8CWV,2022-05-19,2.51,
8CX4,2022-05-19,2.2,
8CZD,2022-05-24,4.6,
8CZO,2022-05-25,4.3,
8D36,2022-05-31,1.45,
8D54,2022-06-03,1.4,
8D5E,2022-06-04,2.46,
8D5F,2022-06-04,2.31,
8D5J,2022-06-04,1.95,
8D5K,2022-06-05,2.066,
8D5N,2022-06-05,1.8,
8D5P,2022-06-05,2.75,
8D5Q,2022-06-05,2.501,
8D6Z,2022-06-06,2.3,
8DAO,2022-06-13,2.8,
8DE6,2022-06-20,3.2,
8DF1,2022-06-21,3.3,
8DFL,2022-06-22,3.25,
8DFW,2022-06-22,2.1,
8DFX,2022-06-22,5.55,
8DFY,2022-06-22,3.552,
8DG8,2022-06-23,3.62,
8DG9,2022-06-23,2.24,
8DGG,2022-06-23,3.78,
8DGR,2022-06-24,1.56,
8DGU,2022-06-24,1.89,
8DGV,2022-06-24,2.3,
8DGW,2022-06-24,2.81,
8DGX,2022-06-24,2.89,
8DIN,2022-06-29,2.5,
8DIR,2022-06-29,2.3,
8DJ7,2022-06-30,2.39,
8DKF,2022-07-05,1.79,
8DNT,2022-07-11,3.18,
8DOZ,2022-07-14,1.7,
8DS5,2022-07-21,1.926,
8DTR,2022-07-26,1.5,
8DTT,2022-07-26,1.75,
8DTX,2022-07-26,1.6,
8DUL,2022-07-27,4.17,
8DUN,2022-07-27,5.84,
8DUZ,2022-07-27,1.65,
8DV3,2022-07-28,1.9,
8DV4,2022-07-28,2.4,
8DVG,2022-07-28,2.594,
8DY0,2022-08-03,2.1,
8DY1,2022-08-03,2.68,
8DY2,2022-08-03,1.65,
8DY3,2022-08-03,1.509,
8DY4,2022-08-03,2.4,
8DY5,2022-08-03,2.2,
8DYT,2022-08-05,3.3,
8DYW,2022-08-05,3.72,
8DYX,2022-08-05,3.0,
8DYY,2022-08-05,3.62,
8DZ3,2022-08-06,2.7,
8DZ4,2022-08-06,3.2,
8DZ5,2022-08-06,3.84,
8E13,2022-08-09,1.37,
8E1B,2022-08-10,1.65,
8E1C,2022-08-10,1.9,
8E2N,2022-08-15,1.1,
8E2Z,2022-08-16,1.13,
8E4C,2022-08-18,4.0,
8E8I,2022-08-25,1.49,
8EB2,2022-08-30,2.9,
8EC3,2022-09-01,1.5,
8EC5,2022-09-01,1.22,
8ECQ,2022-09-02,2.0,
8ECV,2022-09-02,1.81,
8ECZ,2022-09-02,2.82,
8ED1,2022-09-02,2.31,
8EDF,2022-09-04,3.4,
8EE2,2022-09-06,2.4,
8EE4,2022-09-06,2.6,
8EE7,2022-09-06,2.72,
8EEA,2022-09-06,2.6,
8EEZ,2022-09-07,2.25,
8EF0,2022-09-07,2.55,
8EF1,2022-09-07,1.87,
8EF2,2022-09-07,2.102,
8EFM,2022-09-08,2.13,
8EFN,2022-09-08,1.73,
8EH5,2022-09-13,3.36,
8EK1,2022-09-19,3.6,
8EK6,2022-09-20,1.954,
8EKA,2022-09-20,3.7,
8EKD,2022-09-20,3.6,
8EKF,2022-09-20,1.9,
8EKH,2022-09-21,2.7,
8ELI,2022-09-24,1.49,
8ELN,2022-09-26,2.4,
8EMA,2022-09-27,8.2,
8EMF,2022-09-27,1.80482421415,
8EMG,2022-09-27,1.83001273614,
8EMI,2022-09-27,1.57301511861,
8EMJ,2022-09-27,1.75002880736,
8EMK,2022-09-27,1.66523002948,
8EN8,2022-09-29,2.70001191123,
8ENH,2022-09-30,2.50003195312,
8ENU,2022-09-30,3.22,
8EO8,2022-10-02,2.30000092477,
8EOK,2022-10-03,3.53,
8EPA,2022-10-05,3.4,
8EQA,2022-10-07,2.55,
8EQC,2022-10-07,2.2,
8EQF,2022-10-07,3.16,
8ERT,2022-10-12,3.3,
8ERX,2022-10-13,2.07,
8ES7,2022-10-13,3.04,
8ES8,2022-10-13,2.65,
8ES9,2022-10-13,3.25,
8ESA,2022-10-13,3.4,
8ESB,2022-10-13,3.12,
8ESH,2022-10-14,2.72,
8ET1,2022-10-15,4.48,
8ET2,2022-10-15,4.96,
8EUQ,2022-10-19,3.09,
8EVD,2022-10-20,2.0,
8EW6,2022-10-21,1.904,
8EZK,2022-11-01,2.3,
8EZL,2022-11-01,2.3,
8EZM,2022-11-01,2.1,
8F0L,2022-11-03,1.81,
8F2T,2022-11-08,2.12,
8F2V,2022-11-08,3.5,
8F5A,2022-11-12,1.95,
8F5H,2022-11-14,2.3,
8F5I,2022-11-14,1.9,
8F60,2022-11-15,1.64,
8F6L,2022-11-16,1.85,
8F6O,2022-11-16,2.31,
8F6U,2022-11-17,1.7,
8F6V,2022-11-17,2.3,
8F7M,2022-11-18,1.88,
8F8V,2022-11-22,1.81,
8F8W,2022-11-22,2.71,
8F8X,2022-11-22,2.6,
8F95,2022-11-23,2.45,
8F9E,2022-11-23,2.95,
8F9F,2022-11-23,2.2,
8F9S,2022-11-24,2.1,
8F9T,2022-11-24,1.85,
8F9U,2022-11-24,1.7,
8F9V,2022-11-24,2.25,
8F9W,2022-11-24,2.4,
8FA6,2022-11-25,2.6,
8FA7,2022-11-25,1.8,
8FA8,2022-11-25,1.8,
8FA9,2022-11-25,2.45,
8FAN,2022-11-28,2.9,
8FAS,2022-11-28,1.55,
8FAT,2022-11-28,2.95,
8FB5,2022-11-29,2.9,
8FB6,2022-11-29,2.15,
8FB7,2022-11-29,1.75,
8FB8,2022-11-29,1.69,
8FBA,2022-11-29,1.96,
8FDC,2022-12-02,1.8,
8FDD,2022-12-02,1.54,
8FDO,2022-12-04,2.2,
8FEX,2022-12-06,3.07,
8FFI,2022-12-08,2.7,
8FG0,2022-12-11,2.36,
8FHL,2022-12-14,2.194,
8FHU,2022-12-15,1.801,
8FIF,2022-12-16,2.35,
8FJA,2022-12-19,3.0,
8FJB,2022-12-19,3.06,
8FLK,2022-12-21,4.0,
8FLM,2022-12-21,2.9,
8FM1,2022-12-22,3.16,
8FMF,2022-12-23,2.1,
8FMG,2022-12-23,1.79,
8FMH,2022-12-23,1.87,
8FML,2022-12-23,2.93,
8FNT,2022-12-28,2.52,
8FNU,2022-12-28,2.5,
8FNV,2022-12-28,2.11,
8FNW,2022-12-28,6.73,
8FO3,2022-12-29,2.0,
8FO4,2022-12-29,2.0,
8FO5,2022-12-29,1.89,
8FQ7,2023-01-05,1.4,
8FRT,2023-01-08,1.8,
8FTG,2023-01-12,1.13,
8FU4,2023-01-16,1.6,
8FVU,2023-01-19,3.6,
8FW2,2023-01-20,3.8,
8FW9,2023-01-20,4.46,
8FWF,2023-01-21,1.94,
8FWH,2023-01-22,2.833,
8FXJ,2023-01-24,2.0,
8FYM,2023-01-26,2.45,
8FZ2,2023-01-27,3.5,
8FZO,2023-01-29,1.83,
8FZP,2023-01-29,1.63,
8G0I,2023-01-31,2.2,
8G19,2023-02-01,1.77,
8G1B,2023-02-01,1.67,
8G1C,2023-02-01,1.63,
8G2M,2023-02-05,1.8,
8G2O,2023-02-06,1.7,
8G8A,2023-02-17,2.44,
8G8C,2023-02-17,2.08,
8G8D,2023-02-17,2.02,
8G8N,2023-02-18,3.0,
8G92,2023-02-21,3.6,
8G94,2023-02-21,3.15,
8G9W,2023-02-22,4.66,
8G9X,2023-02-22,4.46,
8G9Y,2023-02-22,4.28,
8GB5,2023-02-24,3.35,
8GB6,2023-02-24,1.75,
8GB7,2023-02-24,2.57,
8GB8,2023-02-24,2.3,
8GBV,2023-02-28,2.08,
8GBW,2023-02-28,1.5,
8GBX,2023-02-28,2.7,
8GBY,2023-02-28,2.35,
8GBZ,2023-02-28,1.97,
8GC0,2023-02-28,2.43,
8GC1,2023-02-28,3.19,
8GDO,2023-03-06,1.95,
8GH4,2023-03-09,3.8,
8GHR,2023-03-10,3.2,
8GHZ,2023-03-13,2.78,
8GJR,2023-03-16,1.85,
8GJW,2023-03-16,1.93,
8GJX,2023-03-16,2.6,
8GJY,2023-03-16,1.5,
8GJZ,2023-03-16,2.92,
8GKJ,2023-03-19,1.9,
8GKK,2023-03-19,1.75,
8GKL,2023-03-19,2.6,
8GLE,2023-03-22,1.85,
8GLF,2023-03-22,2.0,
8GLG,2023-03-22,1.6,
8GLH,2023-03-22,1.83,
8GLI,2023-03-22,2.1,
8GM8,2023-03-24,2.83,
8GO5,2022-08-24,2.809,
8GO6,2022-08-24,2.813,
8GO7,2022-08-24,2.303,
8GOP,2022-08-25,2.8,
8GPK,2022-08-26,3.34,
8GQ1,2022-08-28,3.13,
8GRX,2022-09-02,3.0,
8GSI,2022-09-06,2.02,
8GSZ,2022-09-07,3.65,
8GT6,2022-09-07,3.47,
8GTJ,2022-09-08,2.7,
8GTK,2022-09-08,3.1,
8GTN,2022-09-08,3.17,
8GUZ,2022-09-14,1.79,
8GV0,2022-09-14,3.192,
8GV1,2022-09-14,1.186,
8GV2,2022-09-14,1.274,
8GV4,2022-09-14,2.5,
8GVB,2022-09-14,3.2,
8GVG,2022-09-15,3.37,
8GVI,2022-09-15,3.3,
8GY5,2022-09-21,1.98,
8GYE,2022-09-22,2.3,
8GZ6,2022-09-25,1.35,
8H4M,2022-10-10,1.68,
8H4O,2022-10-11,2.05,
8H7I,2022-10-20,2.4,
8H7M,2022-10-20,1.87,
8H7N,2022-10-20,1.99,
8H7R,2022-10-20,2.0,
8H8Q,2022-10-24,2.5,
8HB5,2022-10-27,2.6,
8HBC,2022-10-28,3.35,
8HGJ,2022-11-14,4.82,
8HI1,2022-11-18,3.09,
8HIT,2022-11-21,3.2,
8HJJ,2022-11-23,2.4,
8HJT,2022-11-23,2.91,
8HLB,2022-11-29,3.63,
8HN4,2022-12-07,2.853,
8HNT,2022-12-08,3.06,
8HNW,2022-12-08,3.41,
8HR7,2022-12-15,3.96,
8HR8,2022-12-15,3.3,
8HR9,2022-12-15,3.03,
8HRA,2022-12-15,3.76,
8HRB,2022-12-15,3.78,
8HRC,2022-12-15,2.58,
8HRH,2022-12-15,2.07,
8HSM,2022-12-20,2.2,
8HSO,2022-12-20,2.1,
8HSW,2022-12-20,2.03,
8HT1,2022-12-20,2.4,
8HT3,2022-12-20,2.5,
8HT9,2022-12-20,2.2,
8HXQ,2023-01-05,2.4,
8HXR,2023-01-05,2.7,
8HYL,2023-01-06,2.0,
8I5C,2023-01-24,3.34,
8I5D,2023-01-25,3.3,
8I5E,2023-01-25,2.2,
8I96,2023-02-06,3.2,
8I9M,2023-02-07,5.19,
8IA6,2023-02-07,2.75,
8IA8,2023-02-08,2.86,
8IK0,2023-02-28,3.3,
8IK3,2023-02-28,3.3,
8IM5,2023-03-06,,
8IME,2023-03-06,2.63,
8IMF,2023-03-06,2.4,
8IMG,2023-03-06,1.8,
8IOW,2023-03-13,3.2,
8IQP,2023-03-17,1.76,
8IQQ,2023-03-17,2.02,
8IQR,2023-03-17,2.35,
8IQS,2023-03-17,2.16,
8IRW,2023-03-19,1.55,
8ISN,2023-03-21,2.48,
8J18,2023-04-12,2.89,
8J19,2023-04-12,3.23,
8J1A,2023-04-12,3.24,
8J3V,2023-04-18,,
8J4G,2023-04-19,2.49,
8J4U,2023-04-20,2.97,
8J6F,2023-04-25,3.3,
8J7E,2023-04-27,2.8,
8J8I,2023-05-01,,
8JBA,2023-05-08,2.6,
8JBJ,2023-05-09,1.61,
8JBV,2023-05-09,3.02,
8JC0,2023-05-10,3.4,
8JCB,2023-05-10,9.5,
8JEL,2023-05-16,2.45,
8JEN,2023-05-16,2.71,
8JEO,2023-05-16,2.06,
8JEP,2023-05-16,1.7,
8JEQ,2023-05-16,1.96,
8JHV,2023-05-25,3.47,
8JHW,2023-05-25,3.12,
8JI8,2023-05-26,2.65,
8JIB,2023-05-26,3.15,
8JJV,2023-05-31,1.23,
8JLY,2023-06-04,1.29,
8JOW,2023-06-08,1.4,
8JPS,2023-06-12,3.65,
8JQ9,2023-06-13,2.66,
8JQB,2023-06-13,3.2,
8JQC,2023-06-13,3.39,
8JQT,2023-06-14,1.99,
8JQY,2023-06-15,3.68,
8JQZ,2023-06-15,3.05,
8JR4,2023-06-16,2.3,
8JRJ,2023-06-17,2.5,
8JRK,2023-06-17,2.3,
8JUH,2023-06-26,2.21,
8JV0,2023-06-27,2.2,
8JYQ,2023-07-03,1.75,
8JYR,2023-07-03,1.69,
8JYV,2023-07-04,1.86,
8JYW,2023-07-04,3.3,
8JYX,2023-07-04,2.35,
8JYY,2023-07-04,2.65,
8JYZ,2023-07-04,3.63,
8JZA,2023-07-04,1.35,
8JZM,2023-07-05,,
8K3Z,2023-07-17,2.81,
8K4M,2023-07-19,1.53,
8K5N,2023-07-22,2.2,
8K7R,2023-07-27,3.56,
8K7S,2023-07-27,3.51,
8K7T,2023-07-27,3.71,
8KAD,2023-08-02,2.0,
8KB0,2023-08-03,2.48,
8KB1,2023-08-03,2.46,
8KCV,2023-08-08,2.39,
8KEI,2023-08-11,3.56,
8KGZ,2023-08-20,2.21,
8OG0,2023-03-17,1.712,
8OI2,2023-03-22,3.3,
8OJS,2023-03-24,2.75,
8OJT,2023-03-24,1.55,
8OJU,2023-03-24,1.45,
8OJV,2023-03-24,2.1,
8OKX,2023-03-29,3.51,
8OL1,2023-03-29,3.5,
8OP0,2023-04-06,1.54,
8OPI,2023-04-07,1.83,
8OQ3,2023-04-11,2.9,
8OR1,2023-04-12,3.5,
8OUQ,2023-04-24,1.6,
8OVB,2023-04-25,3.4,
8OVQ,2023-04-26,1.61,
8OZ3,2023-05-08,3.1,
8OZE,2023-05-09,2.91,
8OZG,2023-05-09,3.37,
8OZI,2023-05-09,3.22,
8P01,2023-05-09,2.094,
8P1O,2023-05-12,2.17,
8P2T,2023-05-16,1.45,
8P43,2023-05-19,2.43,
8P6H,2023-05-26,1.46,
8P6I,2023-05-26,2.5,
8P88,2023-05-31,2.022,
8P89,2023-05-31,3.187,
8P8Q,2023-06-02,1.792,
8P8R,2023-06-02,1.42,
8P8S,2023-06-02,1.17,
8P8T,2023-06-02,1.71,
8PE9,2023-06-13,3.152,
8PFI,2023-06-16,2.785,
8PII,2023-06-21,2.35,
8PJE,2023-06-23,1.7,
8PJF,2023-06-23,1.48,
8PJG,2023-06-23,1.83,
8PVQ,2023-07-18,2.43,
8PYV,2023-07-26,1.77,
8Q4L,2023-08-07,5.12,
8Q5U,2023-08-09,3.0,
8Q6K,2023-08-11,2.1,
8Q6Q,2023-08-14,1.8,
8Q6R,2023-08-14,1.9,
8Q78,2023-08-15,1.225,
8QBK,2023-08-24,2.99,
8QBL,2023-08-24,2.66,
8QBM,2023-08-24,3.09,
8QEW,2023-09-01,1.2,
8QF0,2023-09-01,1.86,
8QF3,2023-09-02,1.25,
8QF4,2023-09-02,1.02,
8QF5,2023-09-02,1.5,
8QFY,2023-09-05,2.33,
8QGZ,2023-09-06,1.8,
8QKR,2023-09-16,3.234,
8QKS,2023-09-16,3.994,
8QLO,2023-09-20,2.57,
8QLP,2023-09-20,3.14,
8QPX,2023-10-03,2.1,
8QXC,2023-10-24,2.3,
8QY4,2023-10-25,3.06,
8QY5,2023-10-25,3.1,
8QY6,2023-10-25,3.16,
8QY9,2023-10-25,3.1,
8QYA,2023-10-25,2.72,
8QYB,2023-10-25,3.09,
8R38,2023-11-08,1.38,
8R3W,2023-11-10,2.38,
8R61,2023-11-20,3.1,
8R6Q,2023-11-22,2.17,
8R83,2023-11-28,3.57,
8R84,2023-11-28,3.6,
8RAL,2023-12-01,2.1,
8RBU,2023-12-05,2.7,
8RBV,2023-12-05,1.8,
8RCV,2023-12-07,1.65,
8RDA,2023-12-07,2.29,
8RDF,2023-12-08,2.74,
8REF,2023-12-11,1.9,
8REK,2023-12-11,3.05,
8REL,2023-12-11,2.1,
8RFH,2023-12-12,3.9,
8RH6,2023-12-15,3.32,
8RHQ,2023-12-16,2.0,
8RI2,2023-12-18,2.8,
8RJ5,2023-12-20,3.02,
8RJH,2023-12-21,2.6,
8RJI,2023-12-21,2.3,
8RLT,2024-01-03,2.25,
8RLU,2024-01-03,2.35,
8RLV,2024-01-03,2.609,
8RMO,2024-01-08,1.163,
8RNE,2024-01-09,1.71,
8RNF,2024-01-09,1.872,
8RNG,2024-01-10,1.45,
8RNH,2024-01-10,1.6,
8ROO,2024-01-11,1.4,
8ROP,2024-01-12,1.15,
8RP8,2024-01-12,2.0,
8RPB,2024-01-15,2.794,
8RRO,2024-01-23,3.5,
8RTW,2024-01-29,1.99,
8RTX,2024-01-29,2.7,
8RYM,2024-02-09,2.34,
8RYN,2024-02-09,1.97,
8RYO,2024-02-09,2.05,
8RYP,2024-02-09,1.81,
8RYQ,2024-02-09,2.49,
8RZ0,2024-02-11,1.63,
8RZ1,2024-02-11,1.75,
8RZ2,2024-02-11,2.4,
8S4H,2024-02-21,1.7,
8S4K,2024-02-21,1.6,
8S6E,2024-02-27,1.95,
8S6Z,2024-02-28,3.05,
8S86,2024-03-05,2.8,
8S9H,2023-03-28,2.437,
8SBK,2023-04-03,1.8,
8SBL,2023-04-03,3.0,
8SCZ,2023-04-06,3.4,
8SD0,2023-04-06,3.8,
8SDF,2023-04-06,1.79,
8SDG,2023-04-06,2.71,
8SDH,2023-04-06,2.84,
8SEF,2023-04-09,2.47,
8SFS,2023-04-11,2.37,
8SFV,2023-04-11,1.83,
8SFX,2023-04-11,1.95,
8SFZ,2023-04-11,1.9,
8SG3,2023-04-11,3.11,
8SGA,2023-04-12,1.9,
8SGB,2023-04-12,2.80001551676,
8SGG,2023-04-12,2.03,
8SGM,2023-04-12,2.50000221525,
8SHI,2023-04-14,2.90001719663,
8SHV,2023-04-14,1.58,
8SHW,2023-04-14,1.95,
8SI1,2023-04-14,3.2,
8SIP,2023-04-16,1.94,
8SIQ,2023-04-16,2.5,
8SIR,2023-04-16,3.3,
8SIS,2023-04-16,3.08,
8SIT,2023-04-16,2.91,
8SJ4,2023-04-17,2.67,
8SJ6,2023-04-17,3.97,
8SJA,2023-04-17,2.68,
8SJK,2023-04-18,2.22,
8SKK,2023-04-19,2.1,
8SKU,2023-04-20,3.2,
8SKV,2023-04-20,3.1,
8SL0,2023-04-20,3.3,
8SLC,2023-04-21,2.97,
8SM2,2023-04-25,3.15,
8SMK,2023-04-26,3.5,
8SOI,2023-04-28,4.2,
8SOR,2023-04-29,3.96,
8SOS,2023-04-29,2.33,
8SP0,2023-05-01,3.33,
8SP3,2023-05-01,3.52,
8SPB,2023-05-02,3.2,
8SPO,2023-05-03,2.98,
8SPQ,2023-05-03,3.26,
8SQU,2023-05-04,3.28,
8SQZ,2023-05-04,5.85,
8SRM,2023-05-05,4.46,
8SRS,2023-05-06,2.79,
8SRZ,2023-05-08,1.25,
8SS1,2023-05-08,1.88,
8STL,2023-05-10,1.85,
8SU9,2023-05-11,2.83,
8SUB,2023-05-11,2.89,
8SUW,2023-05-13,3.15,
8SUX,2023-05-13,2.93,
8SWF,2023-05-18,3.39,
8SWK,2023-05-18,4.32,
8SXN,2023-05-22,4.04,
8SXX,2023-05-24,3.6,
8T0O,2023-06-01,2.3,
8T58,2023-06-12,2.23,
8T64,2023-06-15,2.25,
8T6I,2023-06-16,2.55,
8T6M,2023-06-16,3.14,
8T6O,2023-06-16,3.1,
8T6P,2023-06-16,3.15,
8T6S,2023-06-18,3.28,
8T6T,2023-06-18,3.04,
8T6X,2023-06-19,3.08,
8T6Y,2023-06-19,2.88,
8T76,2023-06-19,3.42,
8T77,2023-06-19,3.25,
8T78,2023-06-19,3.02,
8T79,2023-06-20,3.04,
8T7F,2023-06-20,3.5,
8T7G,2023-06-20,2.0,
8T7I,2023-06-20,2.6,
8T7R,2023-06-21,3.84,
8T7S,2023-06-21,3.01,
8T8I,2023-06-22,2.52,
8T9B,2023-06-23,4.2,
8T9Y,2023-06-26,2.52,
8TBB,2023-06-28,2.5,
8TBP,2023-06-29,3.1262111426,
8TBV,2023-06-29,2.64,
8TBW,2023-06-29,2.081,
8TCA,2023-06-30,2.02,
8TCB,2023-06-30,2.69,
8TDX,2023-07-05,2.09,
8TE5,2023-07-05,1.502,
8TE6,2023-07-05,1.251,
8TE7,2023-07-05,3.18,
8TFE,2023-07-10,1.62,
8TFN,2023-07-11,2.54,
8TFP,2023-07-11,1.78,
8TFQ,2023-07-11,1.8,
8TFR,2023-07-11,2.99,
8TFT,2023-07-11,2.3,
8TG9,2023-07-12,3.08,
8TGA,2023-07-12,3.65,
8TGT,2023-07-13,2.5,
8TI4,2023-07-19,2.1,
8TJF,2023-07-21,2.3,
8TJT,2023-07-24,2.7,
8TJY,2023-07-24,2.79,
8TK0,2023-07-24,3.23,
8TK1,2023-07-25,2.98,
8TL0,2023-07-26,3.1,
8TLZ,2023-07-27,2.75,
8TM0,2023-07-27,3.83,
8TM2,2023-07-27,2.85,
8TMU,2023-07-31,2.9,
8TN4,2023-08-01,1.4,
8TN5,2023-08-01,1.76,
8TN7,2023-08-01,1.56,
8TNJ,2023-08-02,3.1,
8TNN,2023-08-02,3.36,
8TNT,2023-08-02,3.15,
8TOO,2023-08-03,2.6,
8TQ7,2023-08-06,2.8,
8TQ8,2023-08-06,2.69,
8TQ9,2023-08-06,2.9,
8TQA,2023-08-06,2.6,
8TRL,2023-08-09,2.4,
8TRQ,2023-08-10,2.75,
8TRR,2023-08-10,2.65,
8TTM,2023-08-14,2.51,
8TTY,2023-08-15,2.101,
8TTZ,2023-08-15,3.14,
8TUB,2023-08-16,2.4,
8TUD,2023-08-16,3.0,
8TUH,2023-08-16,2.20010596362,
8TUI,2023-08-16,2.75,
8TUZ,2023-08-17,2.186,
8TV3,2023-08-17,2.312,
8TW4,2023-08-20,3.3,
8TW6,2023-08-20,3.1,
8TYP,2023-08-25,1.8,
8TZN,2023-08-27,3.11,
